is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1,0,1.36,7,0,2.7,0.2,0,1
0,0,0.9,25,0,17.9,1.4,0,0
1,1,0.9,24,0,8.0,1.5,0,0
1,1,0.9,30,0,74.8,6.1,0,0
1,1,0.9,27,0,41.4,3.9,0,0
1,0,0.9,20,0,42.3,3.8,0,0
1,1,0.9,15,0,15.8,3.6,0,0
1,0,0.5,12,0,47.9,3.3,0,1
1,1,0.9,28,0,176.4,7.0,0,0
1,1,0.9,14,0,44.2,2.0,0,0
1,0,0.9,19,0,22.8,1.0,0,0
1,0,0.9,14,0,22.3,5.0,0,0
1,1,0.9,15,0,41.7,2.5,0,0
1,0,0.9,12,1,72.8,6.5,0,0
1,1,0.9,22,0,128.4,5.3,0,0
1,0,0.9,20,0,41.4,2.5,0,0
1,0,0.9,14,0,12.7,0.6,0,0
1,0,0.9,14,0,7.3,1.3,0,0
1,0,0.9,20,0,46.9,4.0,0,0
1,0,0.9,20,0,42.0,2.6,0,0
1,0,0.9,20,0,42.1,2.7,0,0
1,0,0.9,20,0,108.4,17.9,0,0
1,1,0.9,15,0,85.0,6.8,0,0
1,1,0.9,22,0,62.0,24.8,0,0
1,1,0.9,8,0,8.1,0.6,0,0
1,0,0.9,20,0,36.6,2.1,0,0
0,0,1.26,31,1,38.6,3.0,0,1
1,0,1.04,29,0,64.9,4.2,0,1
1,0,0.9,14,0,41.7,0.9,0,0
1,1,0.9,22,0,89.4,17.5,0,0
1,0,0.9,12,0,11.4,1.8,0,0
1,0,0.9,12,1,37.6,1.4,0,0
1,0,0.9,20,0,24.3,1.6,0,0
1,0,0.9,8,0,41.9,3.3,0,0
1,0,0.9,14,0,14.3,0.5,0,0
1,1,0.9,15,1,73.8,31.1,0,0
1,1,0.9,15,0,92.8,9.8,0,0
1,0,0.9,14,0,15.4,0.9,0,0
1,0,0.9,20,0,12.0,0.7,0,0
0,0,0.9,41,0,124.5,6.8,0,0
1,0,0.9,14,0,6.5,1.2,0,0
1,1,0.9,15,0,13.3,1.0,0,0
1,0,0.9,14,1,25.1,2.1,0,0
1,0,0.9,20,0,13.3,1.2,0,0
1,0,0.9,20,0,46.8,7.7,0,0
1,0,0.9,14,0,128.3,20.0,0,0
1,1,0.9,30,0,244.7,52.4,0,0
1,1,0.9,24,1,50.7,3.5,0,0
1,1,0.9,8,0,24.2,1.6,0,0
1,1,0.03,0,4,15.3,2.7,0,1
1,1,0.53,12,0,42.6,0.9,0,1
1,0,0.9,14,0,56.3,4.4,0,0
1,1,0.9,15,0,73.5,3.1,0,0
1,1,0.9,36,0,114.4,7.9,0,0
1,1,0.9,40,3,111.8,12.2,0,0
1,0,1.61,14,1,48.6,2.5,0,1
1,1,0.9,15,0,49.3,4.0,0,0
1,0,0.9,20,0,28.4,2.1,0,0
1,0,0.9,14,0,24.3,2.1,0,0
1,1,0.9,22,0,79.3,3.5,0,0
1,0,0.9,25,0,29.9,5.0,0,0
1,0,0.89,14,0,39.2,2.7,0,0
1,1,0.89,15,0,28.5,1.6,0,0
1,0,0.89,14,0,58.3,3.2,0,0
1,1,0.89,28,0,64.7,4.8,0,0
1,0,0.89,14,0,31.0,1.4,0,0
1,1,0.89,24,0,238.1,23.0,0,0
1,1,0.89,14,1,159.1,7.0,0,0
1,0,0.89,14,0,64.8,3.4,0,0
1,0,0.89,14,0,108.4,10.7,0,0
1,0,0.89,14,0,114.4,11.6,0,0
1,0,0.89,14,0,18.4,1.0,0,0
1,1,0.89,15,0,75.0,2.0,0,0
1,1,1.36,15,0,46.3,2.6,0,1
1,0,0.89,14,0,28.6,3.9,0,0
1,0,0.89,22,0,119.0,11.6,0,0
1,0,0.89,14,1,76.4,2.8,0,0
1,1,0.32,20,0,62.1,3.8,0,1
1,0,0.89,20,1,31.2,2.7,0,0
1,0,0.89,14,0,42.7,1.8,0,0
1,1,0.89,24,0,124.4,5.3,0,0
1,1,0.89,28,0,45.9,6.9,0,0
1,0,0.89,14,1,54.4,2.7,0,0
1,1,0.89,49,0,125.9,22.0,0,0
1,0,0.24,5,0,27.7,1.9,0,1
1,0,0.89,14,0,64.5,3.0,0,0
1,0,0.89,14,1,50.4,3.4,0,0
1,0,0.84,20,0,29.4,2.3,0,1
1,0,0.89,14,0,45.8,1.8,0,0
0,0,0.48,22,0,130.7,12.4,0,1
1,0,0.89,20,0,10.1,0.9,0,0
1,1,0.89,10,2,24.0,1.1,0,0
1,1,0.89,15,1,234.8,9.9,0,0
1,1,0.7,8,0,7.2,0.5,0,1
1,0,0.89,8,1,16.7,1.8,0,0
1,0,0.89,14,0,0.4,0.5,0,0
1,0,0.89,14,0,36.6,4.1,0,0
0,0,0.89,25,0,44.2,2.4,0,0
1,0,0.89,22,0,75.7,7.1,0,0
1,0,0.89,20,0,24.1,1.8,0,0
1,1,0.89,15,0,23.5,5.7,0,0
1,0,0.89,14,0,130.0,5.5,0,0
1,0,1.7,1,0,0.0,0.0,0,1
1,0,1.28,12,0,0.0,0.0,0,1
1,0,0.05,8,0,0.0,0.0,0,1
1,1,0.89,24,0,62.7,5.1,0,0
1,1,1.71,28,0,42.9,7.7,0,1
1,0,0.89,14,0,130.1,10.8,0,0
1,0,1.44,14,0,59.2,2.9,0,1
1,1,0.89,24,0,70.5,6.4,0,0
1,1,0.89,30,1,135.1,16.0,0,0
1,1,0.89,28,4,479.2,19.1,0,0
1,1,0.89,22,1,92.7,5.4,0,0
1,1,0.89,19,0,122.2,4.5,0,0
1,1,0.89,15,0,74.8,7.1,0,0
1,0,0.89,22,0,57.1,13.6,0,0
1,0,0.89,14,0,22.8,1.6,0,0
1,1,0.34,18,0,29.7,19.4,0,1
1,0,0.89,20,3,51.4,1.5,0,0
1,0,0.89,8,0,13.0,0.7,0,0
1,1,0.89,15,0,93.1,4.3,0,0
1,0,0.89,8,0,64.0,3.7,0,0
1,0,1.53,12,0,44.0,5.1,0,1
1,1,0.89,28,8,24.6,0.9,0,0
1,1,0.89,31,0,126.6,14.4,0,0
1,0,0.89,12,0,28.9,1.7,0,0
1,1,0.89,22,0,0.1,0.3,0,0
1,0,0.89,20,1,51.9,4.3,0,0
1,1,0.89,22,0,81.7,2.8,0,0
1,0,0.89,20,0,38.3,3.5,0,0
1,1,0.89,15,0,40.4,3.4,0,0
1,1,0.39,6,0,107.0,13.8,0,1
1,0,0.79,14,0,22.3,1.3,0,1
1,0,0.89,39,1,63.0,15.1,0,0
1,0,0.89,20,0,35.7,2.5,0,0
1,0,0.89,13,0,57.9,2.9,0,0
1,0,0.89,14,0,77.1,5.1,0,0
1,0,0.89,14,0,24.8,3.5,0,0
1,0,0.89,14,0,50.4,2.7,0,0
1,1,0.89,22,0,81.0,2.2,0,0
1,0,0.89,12,0,8.6,1.5,0,0
1,0,0.89,11,0,6.5,0.5,0,0
1,1,0.89,22,0,51.4,39.8,0,0
1,1,0.89,22,0,44.9,2.4,0,0
1,0,0.89,14,0,74.8,5.3,0,0
1,0,0.89,14,0,71.2,5.6,0,0
1,0,0.89,14,0,23.2,1.6,0,0
1,0,0.89,20,0,46.1,2.6,0,0
1,0,0.1,14,0,22.0,0.8,0,1
1,0,0.89,20,0,90.7,13.9,0,0
1,1,1.45,14,0,15.9,0.9,0,1
1,0,0.89,22,0,43.6,5.7,0,0
1,1,0.89,15,1,30.0,1.3,0,0
1,0,0.89,28,0,57.6,3.0,0,0
1,1,0.89,39,0,115.1,8.4,0,0
1,0,0.06,8,4,7.1,0.8,0,1
1,0,1.02,13,0,36.3,2.7,0,1
1,0,0.89,41,1,91.4,3.0,0,0
1,0,0.89,22,1,18.1,1.2,0,0
0,0,0.88,25,1,102.0,6.0,0,0
1,1,0.88,15,0,20.1,3.4,0,0
1,1,0.88,15,0,45.9,7.7,0,0
1,0,0.88,14,1,33.7,4.6,0,0
1,1,0.88,28,0,54.3,6.1,0,0
1,1,0.79,18,0,33.9,6.3,0,1
1,0,0.88,20,0,41.8,2.0,0,0
1,0,0.88,20,0,56.7,2.9,0,0
1,1,0.88,22,2,108.3,8.7,0,0
1,0,0.88,8,1,21.3,0.9,0,0
1,0,0.88,20,0,37.0,4.3,0,0
1,0,1.11,11,0,19.5,1.8,0,1
1,0,0.88,20,0,32.3,2.9,0,0
1,0,0.88,20,0,45.0,5.3,0,0
1,1,0.88,28,0,17.9,15.0,0,0
1,0,0.88,14,1,59.0,10.1,0,0
1,0,0.88,14,0,17.3,2.7,0,0
1,1,0.88,22,0,165.6,12.1,0,0
1,0,0.88,14,0,31.1,6.6,0,0
1,0,0.88,20,0,66.6,4.1,0,0
1,1,0.88,28,0,171.1,31.6,0,0
1,0,0.88,14,0,18.0,0.9,0,0
1,1,0.88,24,0,70.5,2.3,0,0
1,0,0.88,14,0,13.3,2.1,0,0
1,0,0.88,20,0,88.7,5.5,0,0
1,1,0.88,15,0,15.7,0.7,0,0
1,1,0.88,12,0,33.0,2.0,0,0
1,0,0.88,7,0,122.6,9.6,0,0
1,0,0.88,14,0,8.1,0.9,0,0
1,0,0.88,14,0,95.2,8.6,0,0
1,0,0.88,14,0,47.5,2.6,0,1
1,1,0.88,21,0,155.0,20.3,0,0
1,1,0.88,15,0,57.6,4.4,0,0
1,1,0.88,22,0,126.1,7.4,0,0
1,0,0.88,14,1,152.2,12.0,0,0
1,0,0.88,22,0,21.7,0.6,0,0
1,0,0.88,14,0,18.6,0.9,0,0
1,1,0.88,15,0,51.8,3.6,0,0
1,0,0.88,24,0,226.3,47.3,0,0
1,1,0.88,15,0,31.6,4.1,0,0
1,0,0.88,14,0,110.7,5.4,0,0
1,0,0.88,20,0,120.0,7.1,0,0
1,0,0.88,14,0,42.0,2.5,0,0
1,1,0.88,24,0,119.0,9.8,0,0
1,0,0.69,15,0,69.2,4.1,0,1
1,1,0.88,17,2,37.7,2.9,0,0
1,1,0.88,21,1,50.4,3.0,0,0
1,0,0.88,22,0,157.1,13.8,0,0
1,1,0.88,27,3,141.1,13.8,0,0
1,0,0.88,14,0,35.7,2.7,0,0
1,1,0.88,28,0,47.2,6.8,0,0
1,0,0.62,22,0,10.7,0.4,0,1
1,1,1.11,12,0,64.4,3.7,0,1
1,0,0.88,14,0,8.1,1.1,0,0
1,1,0.88,22,5,113.0,18.8,0,0
1,0,0.88,20,0,46.3,2.3,0,0
1,0,0.88,14,0,38.6,3.7,0,0
1,0,0.88,14,0,21.8,1.7,0,0
1,0,0.88,14,0,52.0,2.1,0,0
1,1,0.88,22,0,144.2,7.7,0,0
1,1,0.88,16,0,96.4,19.0,0,0
1,0,0.88,20,0,30.7,2.2,0,0
1,0,0.88,22,0,23.5,1.9,0,0
1,1,0.88,22,0,105.6,7.5,0,0
1,0,0.88,14,0,3.3,0.3,0,0
1,0,0.88,20,0,47.2,2.3,0,0
1,0,0.88,20,0,50.3,2.0,0,0
1,0,0.88,22,0,81.7,7.1,0,0
1,0,0.75,8,0,39.3,4.8,0,1
1,0,1.65,13,1,85.6,5.6,0,1
1,0,0.88,20,0,8.5,1.5,0,0
1,1,0.88,22,1,206.9,58.5,0,0
1,0,0.88,20,0,63.9,2.9,0,0
0,0,0.88,25,0,48.9,2.6,0,0
1,0,0.88,14,0,26.7,1.9,0,0
1,0,0.88,14,0,16.7,0.7,0,0
1,1,0.88,28,0,187.0,36.6,0,0
1,0,0.88,14,0,1.1,0.0,0,0
1,0,0.88,16,0,16.1,1.4,0,0
1,1,0.88,24,0,154.3,11.2,0,0
0,0,1.23,25,0,0.0,0.0,0,1
1,0,1.16,13,0,52.2,8.5,0,1
1,1,0.88,15,0,65.7,2.6,0,0
1,0,0.88,22,2,11.3,0.5,0,0
1,1,0.88,22,0,27.2,2.7,0,0
1,0,0.85,20,0,27.1,2.3,0,1
0,0,0.88,163,8,247.2,30.2,0,0
1,1,1.09,23,0,109.3,5.3,0,1
1,1,0.88,25,0,20.2,3.9,0,0
1,1,1.23,17,0,37.3,1.5,0,1
1,0,0.88,14,0,118.8,9.5,0,0
1,1,0.88,15,0,71.2,3.6,0,0
1,0,0.88,22,0,5.6,0.4,0,0
1,0,0.88,11,1,37.3,2.6,0,0
1,0,0.88,14,0,72.9,2.9,0,0
1,0,0.88,22,0,11.7,14.6,0,0
1,1,0.88,20,1,290.6,27.8,0,0
1,0,1.32,17,0,23.1,0.7,0,1
1,1,0.88,15,0,35.8,1.2,0,0
1,0,1.7,8,1,40.2,0.9,0,1
1,0,0.88,14,0,36.4,2.3,0,0
1,0,0.88,13,0,42.4,52.3,0,0
1,0,1.72,22,0,94.0,14.9,0,1
1,0,0.85,10,0,11.5,0.8,0,1
1,0,0.88,8,0,51.5,3.8,0,0
1,1,0.88,28,2,100.2,6.7,0,0
1,0,0.88,14,0,37.3,1.4,0,0
1,0,0.88,22,0,5.9,1.1,0,0
1,0,0.88,25,0,44.4,1.0,0,0
1,1,0.88,22,0,16.1,2.0,0,0
1,0,0.88,14,0,76.8,19.0,0,0
1,0,0.88,41,1,203.2,10.3,0,0
1,1,0.88,30,0,61.8,6.6,0,0
1,0,0.68,14,1,32.8,4.5,0,1
1,0,0.88,14,0,26.0,1.6,0,0
1,0,0.88,14,0,4.3,0.4,0,0
1,1,0.72,27,0,15.8,2.9,0,1
1,0,0.88,14,0,18.4,1.4,0,0
1,0,0.88,14,0,12.4,2.6,0,0
1,0,0.88,20,0,13.5,0.4,0,0
1,0,0.88,14,0,31.9,1.0,0,0
1,1,0.88,15,2,32.5,5.1,0,0
1,0,0.88,14,1,18.3,2.0,0,0
1,1,0.88,15,0,54.8,5.4,0,0
1,0,0.88,8,0,34.7,1.7,0,0
1,1,0.88,15,2,65.0,8.8,0,0
1,0,0.88,14,0,58.9,2.6,0,0
1,1,0.88,20,0,30.9,2.9,0,0
1,0,0.88,22,0,15.3,0.5,0,0
1,1,1.64,25,2,24.0,0.8,0,1
1,0,0.88,14,0,28.7,3.3,0,0
1,0,0.88,8,0,17.9,1.9,0,0
1,0,0.88,22,0,104.3,67.1,0,0
1,1,0.88,15,0,16.9,0.7,0,0
1,0,1.53,7,0,84.3,3.6,0,1
1,1,0.88,28,0,402.6,19.5,0,0
1,1,0.88,15,0,143.7,5.8,0,0
1,1,0.81,20,0,56.7,14.4,0,1
1,1,0.88,15,0,42.4,2.6,0,0
1,0,0.88,22,0,12.2,0.9,0,0
1,0,0.88,22,1,37.5,2.4,0,0
1,1,0.88,20,0,123.4,4.6,0,0
1,1,0.88,15,3,48.6,3.3,0,0
1,0,0.88,14,1,77.3,7.4,0,0
1,1,0.43,10,0,29.4,5.8,0,1
1,0,0.88,20,0,33.0,2.7,0,0
1,0,0.88,22,0,84.6,1.8,0,0
1,0,0.88,14,0,23.5,1.0,0,0
1,0,0.88,10,0,107.4,8.4,0,0
1,1,1.18,23,0,76.4,5.7,0,1
1,0,0.88,22,0,48.5,6.0,0,0
1,0,0.88,14,0,28.0,2.0,0,0
1,0,0.88,20,2,15.8,1.7,0,0
1,1,0.88,10,0,210.3,8.6,0,0
1,1,0.87,22,0,76.0,9.1,0,0
1,1,0.87,28,1,158.5,9.9,0,0
1,0,0.87,14,0,18.3,1.7,0,0
1,0,0.87,16,0,3.8,0.1,0,0
1,0,0.87,22,1,114.9,11.9,0,0
1,1,0.87,10,0,14.9,2.4,0,0
1,1,0.87,30,0,109.6,5.5,0,0
1,0,0.87,20,0,109.5,34.2,0,0
1,1,0.87,15,2,65.4,5.5,0,0
1,1,0.87,30,0,57.5,6.7,0,0
0,0,0.72,41,0,25.2,9.0,0,1
1,0,0.87,14,0,127.0,8.8,0,0
1,0,0.87,14,0,26.5,1.4,0,0
1,0,0.96,20,0,2.8,0.1,0,1
1,0,0.87,8,0,118.2,7.1,0,0
1,0,0.87,14,0,14.2,0.9,0,0
1,0,0.87,22,1,76.5,3.6,0,0
1,0,0.87,14,0,27.2,2.0,0,0
1,0,1.49,8,0,63.4,3.0,0,1
1,1,0.87,15,0,27.9,1.4,0,0
1,0,0.87,20,0,16.7,4.9,0,0
1,1,0.59,36,0,75.9,7.0,0,1
1,1,0.87,40,1,187.3,14.7,0,0
1,0,0.87,14,2,56.2,3.3,0,0
0,0,0.87,25,0,123.5,5.7,0,0
1,1,0.87,24,0,203.0,10.9,0,0
1,0,0.87,21,0,156.2,9.1,0,0
1,0,0.87,20,2,43.4,3.1,0,0
1,0,0.87,20,0,59.8,4.9,0,0
1,1,0.87,20,0,13.7,1.1,0,0
1,0,0.87,33,0,40.2,5.0,0,0
1,0,0.87,14,0,45.7,4.7,0,0
1,1,0.58,20,0,65.0,3.1,0,1
1,1,0.52,18,3,29.1,6.6,0,1
1,0,0.87,22,1,129.8,14.9,0,0
1,0,0.87,22,1,35.6,3.4,0,0
1,1,1.31,13,0,14.3,1.0,0,1
1,0,0.87,8,0,18.2,1.7,0,0
1,0,0.87,20,0,14.3,1.4,0,0
1,1,0.87,24,0,28.4,1.8,0,0
1,0,0.87,33,1,276.7,16.4,0,0
1,1,0.87,24,0,68.4,9.5,0,0
1,1,0.87,22,1,31.0,2.1,0,0
1,1,0.94,30,0,56.1,5.7,0,1
1,0,0.87,13,0,23.8,2.0,0,0
1,1,0.87,8,0,20.5,5.4,0,0
1,0,0.87,6,0,113.2,5.1,0,0
1,0,0.87,14,0,56.0,2.9,0,0
1,1,0.87,33,0,159.7,8.1,0,0
1,1,0.87,30,0,38.9,2.7,0,0
0,0,1.0,25,0,23.0,2.1,0,1
1,0,0.87,14,0,29.9,0.6,0,0
1,0,0.51,12,0,36.4,2.6,0,1
1,0,0.89,14,0,30.1,2.2,0,1
1,1,0.87,11,4,15.2,1.1,0,0
1,1,0.76,9,0,0.5,0.0,0,1
1,0,0.87,20,0,62.1,2.0,0,0
1,1,0.87,13,0,56.9,6.2,0,0
1,0,0.87,20,0,207.5,10.9,0,0
1,0,0.87,25,0,91.6,4.1,0,0
1,1,0.16,11,0,39.1,4.5,0,1
1,0,0.87,14,0,18.8,1.0,0,0
1,0,0.87,21,0,387.7,48.4,0,0
1,1,0.87,25,0,180.7,63.6,0,0
1,1,0.87,22,3,66.7,12.3,0,0
1,0,0.87,14,0,41.0,3.6,0,0
1,0,0.84,9,0,21.2,1.5,0,1
1,1,0.87,14,0,16.1,1.5,0,0
1,0,0.26,10,0,14.9,1.3,0,1
1,1,0.87,22,0,84.0,3.9,0,0
1,1,0.87,28,0,115.3,76.5,0,0
1,0,0.87,24,0,26.7,1.5,0,0
1,1,1.71,0,0,85.6,4.1,5,1
1,0,0.87,14,0,55.8,4.6,0,0
1,1,0.87,22,0,45.4,3.6,0,0
1,0,0.87,20,0,30.0,1.2,0,0
1,0,0.66,22,0,104.1,7.6,0,1
1,0,1.13,13,0,57.3,2.7,0,1
1,1,0.87,28,1,121.1,10.1,0,0
1,0,0.87,14,1,17.0,2.9,0,0
1,1,0.87,21,0,124.4,7.2,2,0
1,1,0.87,15,0,35.0,1.8,0,0
1,1,0.87,10,0,7.8,0.5,0,0
1,0,0.87,14,0,25.0,0.7,0,0
1,1,0.87,22,0,45.5,3.1,0,0
1,1,0.87,22,0,72.0,5.2,0,0
1,0,0.87,14,0,41.0,4.5,0,0
1,0,0.77,30,0,100.6,9.1,0,1
1,0,0.87,20,0,34.3,2.8,0,0
1,0,0.87,14,0,47.0,2.1,0,0
1,0,0.13,11,0,12.2,0.7,0,1
1,0,0.87,14,0,33.2,1.5,0,0
1,0,0.87,14,0,39.5,2.6,0,0
1,0,0.87,20,0,33.5,2.3,0,0
0,0,0.87,25,0,128.6,7.2,0,0
1,0,0.27,10,1,24.1,1.1,0,1
1,1,0.87,22,0,76.2,4.8,0,0
1,1,0.87,28,0,119.8,11.7,0,0
1,0,0.87,14,0,14.1,0.7,0,0
1,0,1.27,12,0,37.0,2.1,0,1
1,0,0.87,14,0,79.4,6.0,0,0
1,0,0.87,22,1,35.1,1.7,0,0
1,0,0.03,0,0,1.5,0.2,0,1
1,0,0.87,14,0,46.7,4.7,0,0
1,0,0.87,14,0,77.6,5.2,0,0
1,0,0.87,14,0,9.0,0.6,0,0
1,1,0.87,22,0,36.4,4.2,0,0
1,1,0.87,28,0,217.5,8.7,0,0
1,1,0.87,15,0,28.0,2.6,0,0
1,1,0.87,38,0,189.5,8.3,0,0
1,0,0.87,14,1,67.1,4.1,0,0
1,1,0.87,22,0,91.8,4.6,0,0
1,0,0.87,14,0,36.1,2.3,0,0
1,0,0.87,14,0,50.7,3.1,0,0
1,1,0.87,22,0,211.7,8.5,0,0
1,1,0.87,35,0,260.8,16.0,0,0
1,1,0.26,1,0,3.9,0.4,0,1
1,0,0.87,14,0,80.4,4.8,0,0
1,0,0.87,22,0,29.0,6.1,0,0
1,1,0.42,9,0,15.9,1.2,0,1
1,0,0.87,14,0,25.8,1.4,0,0
1,1,0.87,125,0,0.0,0.0,0,0
1,0,0.87,14,1,18.7,1.2,0,0
1,1,0.12,12,0,25.0,3.2,0,1
1,0,0.87,24,0,107.3,6.8,0,0
1,1,0.87,28,0,79.9,14.4,0,0
1,0,0.87,22,0,26.2,2.5,0,0
1,1,0.87,19,3,58.5,5.6,0,0
1,1,0.87,22,0,91.9,2.9,0,0
1,0,0.87,20,0,24.0,0.9,0,0
1,0,0.87,14,0,11.8,1.5,0,0
1,0,0.78,7,0,29.6,2.3,0,1
1,0,0.87,14,0,25.3,2.8,0,0
1,1,0.87,22,0,23.0,1.9,0,0
1,1,0.87,15,0,58.0,6.3,0,0
1,1,0.87,24,1,142.2,6.5,0,0
1,0,0.87,14,1,0.9,0.2,0,0
1,1,0.87,28,0,94.1,1.9,0,0
1,1,0.87,24,0,112.1,2.9,0,0
1,0,0.87,20,0,28.4,1.2,0,0
1,0,0.87,14,0,40.9,3.9,0,0
1,1,0.71,28,0,158.5,13.7,0,1
1,1,0.87,21,1,36.0,1.7,0,0
1,0,0.87,22,0,102.7,5.1,0,0
1,0,0.54,20,0,110.1,9.3,0,1
1,1,0.87,24,0,225.2,13.4,0,0
1,1,0.87,28,0,100.2,25.2,0,0
1,1,0.87,15,0,20.4,0.8,0,0
1,1,0.59,26,0,80.4,4.1,0,1
1,1,0.87,20,0,34.7,1.5,0,0
1,1,0.87,28,0,125.2,5.5,0,0
1,0,0.72,14,0,30.5,1.9,0,1
1,0,0.87,20,0,49.4,1.8,0,0
1,0,0.87,22,0,24.9,2.4,0,0
1,0,0.72,20,0,120.8,16.0,0,1
1,0,0.87,14,0,47.5,4.4,0,0
1,1,0.87,28,3,59.3,11.5,0,0
1,0,1.0,8,0,40.1,3.6,0,1
1,0,0.61,14,0,34.1,1.7,0,1
1,0,0.87,12,0,125.3,8.9,0,0
1,0,0.56,14,0,27.1,1.3,0,1
1,1,0.87,15,3,88.0,12.4,0,0
1,0,0.87,20,0,31.4,2.1,0,0
1,1,0.87,24,1,128.8,10.6,0,0
1,1,0.87,27,0,78.0,5.9,0,0
1,1,1.61,14,0,0.0,0.0,0,1
1,1,0.87,22,0,31.2,2.0,0,0
1,1,0.87,22,0,50.3,2.1,0,0
1,0,0.87,14,0,16.8,1.0,0,0
1,1,0.75,13,0,92.6,7.9,0,1
1,0,0.86,14,0,43.1,4.3,0,0
1,0,0.86,14,0,56.2,2.6,0,0
1,0,0.86,21,0,70.2,3.2,0,0
1,1,0.98,28,0,24.4,1.5,0,1
1,0,0.86,22,1,44.8,2.3,0,0
1,1,0.86,22,0,96.5,4.6,0,0
1,0,0.78,8,0,5.0,0.8,0,1
1,1,0.86,15,0,43.2,3.4,0,0
1,0,0.86,14,0,13.8,1.3,0,0
1,0,0.86,14,0,30.5,1.5,0,0
1,0,0.86,14,0,14.0,2.2,0,0
1,0,0.86,14,0,41.2,1.3,0,0
1,0,0.86,14,0,21.9,1.4,0,0
1,1,0.86,36,0,33.3,12.7,0,0
1,1,0.86,14,0,15.0,0.7,0,0
1,0,0.86,14,0,2.7,0.1,0,0
1,1,0.86,30,2,176.4,13.4,0,0
1,1,0.86,15,0,62.0,2.2,0,0
1,0,1.68,19,0,34.1,2.1,0,1
1,0,0.86,14,0,23.9,3.8,0,0
1,0,0.86,20,0,27.7,2.9,0,0
1,0,0.86,20,1,33.5,4.8,0,0
1,0,0.86,14,0,30.7,2.3,0,0
1,0,0.86,14,1,49.5,4.3,0,0
1,0,1.12,37,0,68.4,6.2,0,1
1,1,0.86,15,0,41.6,2.0,0,0
1,1,0.86,22,0,112.8,8.5,0,0
1,0,0.86,16,0,26.0,1.1,0,0
1,0,0.67,14,0,19.1,1.1,0,1
1,1,0.86,15,0,56.8,2.6,0,0
1,0,0.86,14,2,18.1,0.5,0,0
1,1,0.86,30,0,190.4,5.9,0,0
1,0,0.86,8,0,8.6,1.2,0,0
1,1,0.86,38,0,152.7,8.9,0,0
1,0,0.86,22,4,20.0,0.7,0,0
1,0,0.5,8,0,41.6,5.1,0,1
1,0,0.86,14,0,9.6,1.2,0,0
1,1,0.4,13,0,88.8,5.2,0,1
1,1,0.86,15,0,56.2,2.8,0,0
1,0,0.86,14,0,85.0,4.5,0,0
1,1,0.86,15,0,69.1,4.4,0,0
1,0,0.65,20,0,57.7,6.6,0,1
1,0,0.86,14,0,78.6,3.9,0,0
1,0,0.86,14,1,46.7,2.7,0,0
1,0,0.86,14,0,56.6,6.0,0,0
1,1,0.86,22,0,47.2,2.7,0,0
1,1,0.86,24,2,83.7,4.9,0,0
1,0,0.86,25,0,80.9,9.4,0,0
1,0,0.86,14,0,48.6,7.1,0,0
1,1,0.86,15,3,81.0,11.7,0,0
1,1,0.86,22,0,37.1,6.0,0,0
1,0,0.86,22,1,80.4,7.6,0,0
1,0,0.86,20,0,50.4,2.2,0,0
1,0,0.29,14,0,17.4,1.1,0,1
1,1,1.54,9,7,45.8,2.8,0,1
0,0,0.86,25,0,77.4,11.3,0,0
1,0,0.86,20,0,53.7,4.6,0,0
1,1,0.86,28,3,48.5,2.4,0,0
0,0,0.15,29,0,52.2,4.1,0,1
1,0,0.86,14,0,42.0,3.4,0,0
1,1,0.86,22,0,7.7,1.0,0,0
1,0,0.86,20,0,25.9,2.8,0,0
1,0,0.86,17,0,45.0,4.6,0,0
1,0,0.86,14,0,45.8,4.4,0,0
1,0,0.86,20,0,32.5,3.1,0,0
1,0,0.86,22,0,24.7,0.9,0,0
1,1,0.12,8,0,23.7,1.4,0,1
1,0,0.8,18,0,14.5,1.1,0,1
1,0,1.17,18,0,11.2,0.7,0,1
1,0,0.86,14,0,26.1,2.1,0,0
1,0,0.86,25,0,25.4,0.6,0,0
1,1,0.86,15,0,29.1,2.3,0,0
1,1,0.86,15,0,53.1,27.8,0,0
1,0,0.62,14,0,90.6,13.2,0,1
1,0,0.86,14,0,23.6,1.7,0,0
1,1,0.86,30,0,36.9,3.0,0,0
1,1,0.86,28,0,45.0,3.9,0,0
1,1,0.86,24,0,71.3,6.4,0,0
1,0,0.86,20,0,44.9,2.0,0,0
1,0,0.86,20,1,128.5,9.1,0,0
1,0,0.86,14,0,26.2,1.4,0,0
0,0,0.97,8,1,28.4,3.6,0,1
1,1,0.86,15,0,45.2,2.8,0,0
1,0,0.84,20,0,82.6,2.3,0,1
1,0,0.86,14,1,75.9,4.6,0,0
1,0,0.86,20,0,19.1,0.8,0,0
1,1,0.86,15,0,26.9,1.3,0,0
1,0,0.86,32,0,13.4,1.5,0,0
1,1,0.86,30,0,23.1,1.9,0,0
1,1,0.86,22,0,22.0,1.6,0,0
1,1,0.85,14,0,34.1,26.1,0,0
1,1,0.85,36,5,119.5,7.8,0,0
1,0,0.57,95,1,291.9,19.6,0,1
1,0,0.85,14,1,138.8,38.0,0,0
1,0,0.86,8,0,2.6,0.4,0,1
1,1,0.85,22,0,124.6,4.6,0,0
1,0,0.85,20,0,13.8,1.0,0,0
